"","EdgeCount","degree_in","degree_out","BetweennessCentrality","eigenvector_centrality","ClusteringCoefficient","pagerank"
"AT3G15520",0.00178980526918671,0,50,1.60989759299817e-07,0.0434350508677404,0.379591836734694,8.51331424974066e-06
"AT3G15530",0.00307846506300115,0,86,4.06430369401534e-07,0.0540222667021974,0.40547195622435,8.51331424974066e-06
"AT3G15534",0.000322164948453608,0,9,1.54093549480866e-09,0.00898449149410421,0.472222222222222,8.51331424974066e-06
"AT3G15536",0.000178980526918671,0,5,4.00502951335835e-09,0.00553681055280557,0.3,8.51331424974066e-06
"AT3G15540",0.00211197021764032,0,59,1.59441473177981e-07,0.0487119812079371,0.399766218585622,8.51331424974066e-06
"AT3G15548",7.15922107674685e-05,0,2,1.176539474562e-10,0.000438415925113196,0,8.51331424974066e-06
"AT3G15550",0.000536941580756014,0,15,4.72635786199184e-08,0.0119606917868613,0.333333333333333,8.51331424974066e-06
"AT3G15570",0.0013602520045819,0,38,3.97826459171529e-08,0.0349483069024784,0.442389758179232,8.51331424974066e-06
"AT3G15578",0.000178980526918671,0,5,9.12301047524807e-10,0.0054832692085599,0.1,8.51331424974066e-06
"AT3G15580",0.000465349369988545,0,13,1.67374904072879e-08,0.00919305821374274,0.358974358974359,8.51331424974066e-06
"AT3G15590",0.00100229095074456,0,28,5.60685484777635e-08,0.023930936200641,0.402116402116402,8.51331424974066e-06
"AT3G15600",0.000214776632302405,0,6,3.42531135280453e-11,0.0038191842640032,0.733333333333333,8.51331424974066e-06
"AT3G15604",3.57961053837343e-05,0,1,0,0.000576995652255126,0,8.51331424974066e-06
"AT3G15605",3.57961053837343e-05,0,1,0,0.000576995652255126,0,8.51331424974066e-06
"AT3G15610",0.000644329896907216,0,18,4.43975079895454e-08,0.0164662504107306,0.437908496732026,8.51331424974066e-06
"AT3G15620",0.00218356242840779,0,61,2.37279908091745e-07,0.0515350462516225,0.345355191256831,8.51331424974066e-06
"AT3G15630",0.00164662084765178,0,46,1.1936246364916e-07,0.0354946483759997,0.360386473429952,8.51331424974066e-06
"AT3G15640",0.00300687285223368,0,84,4.30719088214633e-07,0.0603805948344386,0.336201950659782,8.51331424974066e-06
"AT3G15650",0.00100229095074456,0,28,5.68881429512097e-08,0.0266928589895713,0.452380952380952,8.51331424974066e-06
"AT3G15660",0.00121706758304696,0,34,5.48335464342182e-08,0.0284206511325939,0.35650623885918,8.51331424974066e-06
"AT3G15670",0.000823310423825888,0,23,2.09305476654742e-08,0.021650384384364,0.482213438735178,8.51331424974066e-06
"AT3G15680",0.00200458190148912,0,56,1.72435311130437e-07,0.0360402886509511,0.406493506493507,8.51331424974066e-06
"AT3G15690",0.000894902634593356,0,25,6.82700257130471e-08,0.0196200740123577,0.363333333333333,8.51331424974066e-06
"AT3G15700",0.0025057273768614,0,70,2.02669627679499e-07,0.0577319012463216,0.354451345755694,8.51331424974066e-06
"AT3G15710",0.000608533791523482,0,17,1.4111919971985e-08,0.0160153581734832,0.426470588235294,8.51331424974066e-06
"AT3G15720",0.00315005727376861,0,88,4.19198539021894e-07,0.0654064927504053,0.318704284221526,8.51331424974066e-06
"AT3G15730",0.00143184421534937,0,40,5.71098147761713e-07,0.0325384278793364,0.383333333333333,8.51331424974066e-06
"AT3G15740",0.00100229095074456,0,28,2.58303896874362e-08,0.0233456433428247,0.420634920634921,8.51331424974066e-06
"AT3G15750",0.000536941580756014,0,15,2.61458150723844e-08,0.0117729396188467,0.323809523809524,8.51331424974066e-06
"AT3G15760",0.00110967926689576,0,31,5.13459219335998e-08,0.024826668093635,0.337634408602151,8.51331424974066e-06
"AT3G15770",0.00132445589919817,0,37,1.30125766585601e-07,0.0300725917129012,0.366366366366366,8.51331424974066e-06
"AT3G15780",0.00182560137457045,0,51,1.22548062775072e-07,0.0329149808579917,0.338823529411765,8.51331424974066e-06
"AT3G15790",0.00110967926689576,0,31,4.32614302040916e-08,0.0268350641104503,0.341935483870968,8.51331424974066e-06
"AT3G15800",0.0013602520045819,0,38,2.56532021559733e-07,0.0302412196747197,0.347083926031294,8.51331424974066e-06
"AT3G15810",0.000966494845360825,0,27,4.26541313756632e-08,0.0223281854454384,0.358974358974359,8.51331424974066e-06
"AT3G15820",0.00315005727376861,0,88,6.03788589137233e-07,0.065696221494113,0.377220480668757,8.51331424974066e-06
"AT3G15830",0.00168241695303551,0,47,1.01503509453807e-07,0.0372723402965503,0.434782608695652,8.51331424974066e-06
"AT3G15840",0.00182560137457045,0,51,1.28987056508805e-07,0.0383301629215597,0.333333333333333,8.51331424974066e-06
"AT3G15850",0.000787514318442154,0,22,3.76051097742602e-08,0.0193237331969355,0.29004329004329,8.51331424974066e-06
"AT3G15860",0.00025057273768614,0,7,5.7559435252145e-09,0.00625206194693403,0.142857142857143,8.51331424974066e-06
"AT3G15870",0.000608533791523482,0,17,5.2741290770097e-09,0.0159176816260102,0.455882352941176,8.51331424974066e-06
"AT3G15880",0.00315005727376861,0,88,1.09584794484931e-06,0.0622598740226105,0.32183908045977,8.51331424974066e-06
"AT3G15890",0.000823310423825888,0,23,5.41414556059923e-08,0.020139465929638,0.490118577075099,8.51331424974066e-06
"AT3G15900",0.000751718213058419,0,21,5.0381492704975e-08,0.0152673668393205,0.404761904761905,8.51331424974066e-06
"AT3G15910",0.000680126002290951,0,19,1.19670604413343e-08,0.0158755891793339,0.403508771929825,8.51331424974066e-06
"AT3G15920",0.00178980526918671,0,50,1.06062444104849e-07,0.0419445599313279,0.35265306122449,8.51331424974066e-06
"AT3G15930",0.000966494845360825,0,27,3.75373086094228e-08,0.024934953411814,0.393162393162393,8.51331424974066e-06
"AT3G15935",0.000787514318442154,0,22,2.74978236452668e-08,0.0205526085388787,0.458874458874459,8.51331424974066e-06
"AT3G15940",0.00110967926689576,0,31,1.57448903032845e-07,0.0294578429714602,0.438709677419355,8.51331424974066e-06
"AT3G15950",0.00236254295532646,0,66,2.64993822378425e-07,0.0562390453745033,0.430769230769231,8.51331424974066e-06
"AT3G15960",0.00254152348224513,0,71,3.82348768402326e-07,0.0548019910938479,0.340040241448692,8.51331424974066e-06
"AT3G15970",0.00093069873997709,0,26,6.55063737906671e-08,0.0255234712756476,0.430769230769231,8.51331424974066e-06
"AT3G15980",0.00254152348224513,0,71,5.37916780683721e-07,0.0570472592848705,0.337223340040241,8.51331424974066e-06
"AT3G15990",0.00196878579610538,0,55,2.14315889539703e-07,0.0487200699846728,0.381818181818182,8.51331424974066e-06
"AT3G16000",0.00100229095074456,0,28,3.60853499443642e-08,0.0281121564267276,0.523809523809524,8.51331424974066e-06
"AT3G16010",0.0012528636884307,0,35,2.85127998928104e-07,0.029089753094745,0.373109243697479,8.51331424974066e-06
"AT3G16020",0.000465349369988545,0,13,6.67149525504341e-09,0.0122806631026212,0.423076923076923,8.51331424974066e-06
"AT3G16030",0.0013602520045819,0,38,5.31923244735964e-08,0.0355537593511183,0.425320056899004,8.51331424974066e-06
"AT3G16040",0.000107388316151203,0,3,6.87336061565731e-10,0.00198569817958004,0.666666666666667,8.51331424974066e-06
"AT3G16050",0.00132445589919817,0,37,4.02161072467031e-08,0.027192184613047,0.510510510510511,8.51331424974066e-06
"AT3G16060",0.0025057273768614,0,70,2.85385203708512e-07,0.057732262022935,0.365631469979296,8.51331424974066e-06
"AT3G16070",0.000286368843069874,0,8,5.01528274331779e-09,0.00592818957522988,0.107142857142857,8.51331424974066e-06
"AT3G16080",0.000107388316151203,0,3,0,0.00355835330503829,1,8.51331424974066e-06
"AT3G16090",0.00196878579610538,0,55,2.61209076339016e-07,0.0465011813723581,0.375757575757576,8.51331424974066e-06
"AT3G16100",0.000966494845360825,0,27,5.29391245043959e-08,0.0232406108920548,0.427350427350427,8.51331424974066e-06
"AT3G16110",0.00182560137457045,0,51,1.15091779387154e-07,0.0420640309423001,0.463529411764706,8.51331424974066e-06
"AT3G16117",0.000107388316151203,0,3,1.45606041410993e-09,0.00370045445878028,0.333333333333333,8.51331424974066e-06
"AT3G16120",0.000465349369988545,0,13,8.60130463313587e-09,0.00706353361604047,0.371794871794872,8.51331424974066e-06
"AT3G16130",0.00200458190148912,0,56,5.48761548802674e-07,0.0366287616015561,0.342857142857143,8.51331424974066e-06
"AT3G16140",0.00211197021764032,0,59,1.94661115492912e-07,0.0409496708631116,0.317358270017534,8.51331424974066e-06
"AT3G16150",0.00207617411225659,0,58,1.82605487846382e-07,0.0357429805232361,0.333333333333333,8.51331424974066e-06
"AT3G16160",0.000859106529209622,0,24,5.45747364810659e-08,0.0195980599077815,0.355072463768116,8.51331424974066e-06
"AT3G16170",0.00293528064146621,0,82,7.14096977305102e-07,0.0635409832245234,0.311954230653418,8.51331424974066e-06
"AT3G16175",0.00143184421534937,0,40,1.28014461541012e-07,0.0256097173037477,0.348717948717949,8.51331424974066e-06
"AT3G16180",0.00318585337915235,0,89,8.06036067475668e-07,0.0595245734728941,0.330439223697651,8.51331424974066e-06
"AT3G16190",0.00110967926689576,0,31,6.59888001724582e-08,0.0240947311265944,0.341935483870968,8.51331424974066e-06
"AT3G16200",0.00093069873997709,0,26,4.56382118302598e-08,0.0254668952678574,0.449230769230769,8.51331424974066e-06
"AT3G16210",0.00132445589919817,0,37,5.28015965912467e-08,0.0344968788479779,0.453453453453453,8.51331424974066e-06
"AT3G16220",0.0014676403207331,0,41,4.81934994730658e-08,0.0356546679638472,0.391463414634146,8.51331424974066e-06
"AT3G16230",0.00175400916380298,0,49,1.1072069281389e-07,0.0395151133820548,0.414115646258503,8.51331424974066e-06
"AT3G16240",0.00196878579610538,0,55,1.26257724688024e-07,0.0384738312013784,0.338047138047138,8.51331424974066e-06
"AT3G16250",0.00168241695303551,0,47,2.17924419611926e-07,0.0403841608529664,0.368177613320999,8.51331424974066e-06
"AT3G16260",0.00150343642611684,0,42,1.22535183537618e-07,0.0357367930784465,0.286875725900116,8.51331424974066e-06
"AT3G16270",0.00139604810996564,0,39,7.38120405510861e-08,0.0355199612333162,0.426450742240216,8.51331424974066e-06
"AT3G16280",0.00254152348224513,0,71,3.03686307747675e-07,0.0412788827145456,0.275653923541247,8.51331424974066e-06
"AT3G16290",0.00150343642611684,0,42,1.74657975244842e-07,0.031145020277097,0.306620209059233,8.51331424974066e-06
"AT3G16300",0.00150343642611684,0,42,8.52501187597178e-08,0.030028580238416,0.394889663182346,8.51331424974066e-06
"AT3G16310",0.000894902634593356,0,25,3.68425511581753e-08,0.0185858809964527,0.286666666666667,8.51331424974066e-06
"AT3G16320",0.00246993127147766,0,69,6.30677449805079e-07,0.0591213647711429,0.336743393009378,8.51331424974066e-06
"AT3G16330",0.00229095074455899,0,64,1.77130255481759e-07,0.0430564282162792,0.378472222222222,8.51331424974066e-06
"AT3G16340",0.00493986254295533,0,138,1.64196455068569e-06,0.097008030298715,0.299481646038295,8.51331424974066e-06
"AT3G16350",0.00168241695303551,0,47,1.01461683580621e-07,0.0304107485197371,0.413506012950971,8.51331424974066e-06
"AT3G16360",0.000715922107674685,0,20,9.08570182968739e-08,0.014696947841214,0.384210526315789,8.51331424974066e-06
"AT3G16370",0.00196878579610538,0,55,1.84566101836733e-07,0.0452768126004275,0.372390572390572,8.51331424974066e-06
"AT3G16380",0.00100229095074456,0,28,7.36665809059386e-08,0.0253968468292996,0.404761904761905,8.51331424974066e-06
"AT3G16390",0.000572737686139748,0,16,4.80798447797811e-08,0.0107287571847628,0.341666666666667,8.51331424974066e-06
"AT3G16400",0.000715922107674685,0,20,4.15620919443445e-08,0.0126932928238693,0.3,8.51331424974066e-06
"AT3G16410",0.000751718213058419,0,21,4.68424848342944e-08,0.0161650362378436,0.233333333333333,8.51331424974066e-06
"AT3G16415",0.000715922107674685,0,20,1.71847040331361e-08,0.0180750083486481,0.384210526315789,8.51331424974066e-06
"AT3G16420",0.00093069873997709,0,26,1.98755788494092e-08,0.016401097650284,0.390769230769231,8.51331424974066e-06
"AT3G16430",0.00161082474226804,0,45,1.0442637173163e-07,0.0304267833697209,0.288888888888889,8.51331424974066e-06
"AT3G16432",3.57961053837343e-05,0,1,0,0.00150838951729036,0,8.51331424974066e-06
"AT3G16440",0.00132445589919817,0,37,2.71447164410045e-07,0.02362019174086,0.271771771771772,8.51331424974066e-06
"AT3G16450",0.00157502863688431,0,44,1.99499448796225e-07,0.0261550497150978,0.285412262156448,8.51331424974066e-06
"AT3G16460",0.00304266895761741,0,85,3.39078065290245e-07,0.0671466958626373,0.356862745098039,8.51331424974066e-06
"AT3G16470",0.000680126002290951,0,19,3.37055210403224e-08,0.0172896994151158,0.339181286549708,8.51331424974066e-06
"AT3G16480",0.00128865979381443,0,36,2.07946123171976e-07,0.0346854273279112,0.365079365079365,8.51331424974066e-06
"AT3G16490",0.00232674684994273,0,65,2.70439989235134e-07,0.0521888357521755,0.367307692307692,8.51331424974066e-06
"AT3G16500",0.00153923253150057,0,43,1.16942026245721e-07,0.035856989016913,0.439645625692137,8.51331424974066e-06
"AT3G16510",0.00479667812142039,0,134,1.25521950166489e-06,0.086177444643948,0.294355291213107,8.51331424974066e-06
"AT3G16520",0.00236254295532646,0,66,9.55931683030886e-08,0.0508189791851571,0.365967365967366,8.51331424974066e-06
"AT3G16530",0.000787514318442154,0,22,1.9128102785584e-08,0.0218827760571896,0.54978354978355,8.51331424974066e-06
"AT3G16540",0.00103808705612829,0,29,6.74384243113112e-08,0.025931343040633,0.376847290640394,8.51331424974066e-06
"AT3G16550",0.00168241695303551,0,47,1.72737727108578e-07,0.0377886524072019,0.387604070305273,8.51331424974066e-06
"AT3G16552",7.15922107674685e-05,0,2,1.80690525149319e-10,0.00203131349468288,0,8.51331424974066e-06
"AT3G16555",0.00093069873997709,0,26,2.90399984095921e-08,0.0211922638867897,0.313846153846154,8.51331424974066e-06
"AT3G16560",0.0014676403207331,0,41,1.31451177624652e-07,0.0361576405758796,0.328048780487805,8.51331424974066e-06
"AT3G16565",0.00157502863688431,0,44,1.40639830308774e-07,0.033848734790125,0.387949260042283,8.51331424974066e-06
"AT3G16570",0.00164662084765178,0,46,7.2756973258539e-08,0.0327255122722393,0.433816425120773,8.51331424974066e-06
"AT3G16580",0.000823310423825888,0,23,5.76499010320829e-08,0.0192239694766716,0.320158102766798,8.51331424974066e-06
"AT3G16590",0.000644329896907216,0,18,2.80603530549077e-08,0.0189141529862275,0.405228758169935,8.51331424974066e-06
"AT3G16600",0.00196878579610538,0,55,2.52154478987607e-07,0.0478691354235817,0.383164983164983,8.51331424974066e-06
"AT3G16610",0.000823310423825888,0,23,3.16520716795734e-08,0.0221004339642212,0.577075098814229,8.51331424974066e-06
"AT3G16620",0.000894902634593356,0,25,4.3145169605055e-08,0.0228216230192463,0.426666666666667,8.51331424974066e-06
"AT3G16630",0.00329324169530355,0,92,8.13689814117501e-07,0.0711053604484043,0.351170568561873,8.51331424974066e-06
"AT3G16640",0.0012528636884307,0,35,8.97453109730651e-08,0.0321768709770826,0.398319327731092,8.51331424974066e-06
"AT3G16650",0.00254152348224513,0,71,3.22914323540063e-07,0.05767349203733,0.403219315895372,8.51331424974066e-06
"AT3G16660",0.00121706758304696,0,34,3.35143224314848e-08,0.0310702807770883,0.452762923351159,8.51331424974066e-06
"AT3G16670",0.0011454753722795,0,32,3.79021716843101e-08,0.0279468533770287,0.403225806451613,8.51331424974066e-06
"AT3G16680",3.57961053837343e-05,0,1,0,0.000898820519543887,0,8.51331424974066e-06
"AT3G16690",0.00153923253150057,0,43,1.88535579497773e-07,0.0317917637424456,0.35437430786268,8.51331424974066e-06
"AT3G16700",0.00128865979381443,0,36,6.10350938506821e-08,0.0297573425449214,0.350793650793651,8.51331424974066e-06
"AT3G16710",0.000107388316151203,0,3,6.09144040562282e-10,0.00429644908965437,0.666666666666667,8.51331424974066e-06
"AT3G16712",0.000429553264604811,0,12,2.81130225377536e-09,0.0116823925904402,0.621212121212121,8.51331424974066e-06
"AT3G16720",0.00275630011454754,0,77,1.49469796170056e-07,0.0561846303083699,0.376965140123035,8.51331424974066e-06
"AT3G16730",0.00186139747995418,0,52,2.457192028027e-07,0.0441378770507125,0.386123680241327,8.51331424974066e-06
"AT3G16740",0.000680126002290951,0,19,4.10269248234942e-08,0.0180576408918486,0.374269005847953,8.51331424974066e-06
"AT3G16750",0.00168241695303551,0,47,1.14065166991451e-07,0.0380762091439669,0.357076780758557,8.51331424974066e-06
"AT3G16760",0.00118127147766323,0,33,1.19182415999634e-07,0.0258525042053546,0.375,8.51331424974066e-06
"AT3G16770",0.00264891179839633,0,74,2.27155334160711e-07,0.053020715160165,0.389485375786746,8.51331424974066e-06
"AT3G16780",0.000644329896907216,0,18,3.70906784633016e-08,0.0122735816938988,0.281045751633987,8.51331424974066e-06
"AT3G16785",0.00332903780068729,0,93,8.05544175470732e-07,0.0655648699150537,0.289387564282375,8.51331424974066e-06
"AT3G16800",0.00211197021764032,0,59,1.90421389207408e-07,0.048314520015787,0.363530099357101,8.51331424974066e-06
"AT3G16810",0.00168241695303551,0,47,2.49405506004886e-07,0.034740553728158,0.342275670675301,8.51331424974066e-06
"AT3G16820",0.000680126002290951,0,19,4.15425959211761e-08,0.0149760440171849,0.309941520467836,8.51331424974066e-06
"AT3G16830",0.00300687285223368,0,84,5.7249397063705e-07,0.0685607485550011,0.38267355134825,8.51331424974066e-06
"AT3G16840",0.00175400916380298,0,49,2.12587505167734e-07,0.0436969203475493,0.348639455782313,8.51331424974066e-06
"AT3G16850",0.00186139747995418,0,52,2.26539875354093e-07,0.0392942472833021,0.341628959276018,8.51331424974066e-06
"AT3G16851",3.57961053837343e-05,0,1,0,0.00150838951729036,0,8.51331424974066e-06
"AT3G16857",0.00161082474226804,0,45,2.6418166184768e-07,0.0331658533068868,0.344444444444444,8.51331424974066e-06
"AT3G16860",0.00178980526918671,0,50,1.21054244042315e-07,0.0437434245181856,0.441632653061225,8.51331424974066e-06
"AT3G16870",0.000286368843069874,0,8,1.61503962850276e-08,0.00570377966534067,0.357142857142857,8.51331424974066e-06
"AT3G16880",0.00150343642611684,0,42,5.47547794019622e-08,0.0337523125709882,0.451800232288037,8.51331424974066e-06
"AT3G16890",0.000393757159221077,0,11,1.08559553678369e-07,0.0110389531802038,0.381818181818182,8.51331424974066e-06
"AT3G16895",0.000536941580756014,0,15,3.33606937768775e-08,0.00864498124144264,0.247619047619048,8.51331424974066e-06
"AT3G16900",0.000536941580756014,0,15,1.31238782413833e-08,0.0124850565591475,0.380952380952381,8.51331424974066e-06
"AT3G16910",0.00200458190148912,0,56,2.2387913607856e-07,0.0420388620340797,0.336363636363636,8.51331424974066e-06
"AT3G16920",0.00229095074455899,0,64,2.55481378661424e-07,0.0476011166809505,0.381448412698413,8.51331424974066e-06
"AT3G16930",0.000107388316151203,0,3,2.1642484347552e-09,0.00252321225067393,0,8.51331424974066e-06
"AT3G16940",0.00268470790378007,0,75,4.03701788445686e-07,0.0566762901557346,0.33045045045045,8.51331424974066e-06
"AT3G16950",0.00204037800687285,0,57,2.53350293823281e-07,0.0485878817185821,0.370927318295739,8.51331424974066e-06
"AT3G16960",0.000357961053837342,0,10,2.17387970996128e-09,0.00930581044466642,0.555555555555556,8.51331424974066e-06
"AT3G16970",0.00025057273768614,0,7,6.81976983834115e-10,0.00675014122420797,0.619047619047619,8.51331424974066e-06
"AT3G16980",0.000680126002290951,0,19,2.56499076307622e-08,0.0175805704950708,0.514619883040936,8.51331424974066e-06
"AT3G16990",0.000680126002290951,0,19,2.65664458230337e-08,0.0172407623667097,0.385964912280702,8.51331424974066e-06
"AT3G17000",0.00204037800687285,0,57,1.45558423774439e-07,0.0472149939265189,0.417919799498747,8.51331424974066e-06
"AT3G17010",0.00107388316151203,0,30,7.98626262583782e-08,0.0270405033361276,0.43448275862069,8.51331424974066e-06
"AT3G17020",0.000536941580756014,0,15,2.62706737410686e-08,0.0139302883391596,0.4,8.51331424974066e-06
"AT3G17030",0.00132445589919817,0,37,1.22390829715395e-07,0.0318367700821425,0.373873873873874,8.51331424974066e-06
"AT3G17040",0.00193298969072165,0,54,1.46963517397438e-07,0.0442990226661226,0.373165618448637,8.51331424974066e-06
"AT3G17050",0.00229095074455899,0,64,3.83334744543123e-07,0.0397448090296008,0.311011904761905,8.51331424974066e-06
"AT3G17060",0.000715922107674685,0,20,5.68895476092867e-08,0.0164483586440383,0.410526315789474,8.51331424974066e-06
"AT3G17070",0.00161082474226804,0,45,1.53445105020611e-07,0.0300621656296379,0.333333333333333,8.51331424974066e-06
"AT3G17080",0.000680126002290951,0,19,9.07771859105252e-09,0.0187228214269855,0.415204678362573,8.51331424974066e-06
"AT3G17090",0.0025057273768614,0,70,2.52106892344464e-07,0.0441576508051401,0.309730848861284,8.51331424974066e-06
"AT3G17100",0.00178980526918671,0,50,1.93354096572295e-07,0.0358570987948717,0.400816326530612,8.51331424974066e-06
"AT3G17110",0.0025057273768614,0,70,2.39492291431799e-07,0.050500729722462,0.365217391304348,8.51331424974066e-06
"AT3G17120",0.00275630011454754,0,77,2.79133378965951e-07,0.0597004583998,0.377306903622693,8.51331424974066e-06
"AT3G17130",0.00153923253150057,0,43,6.11121680000659e-08,0.0278721937419851,0.396456256921373,8.51331424974066e-06
"AT3G17140",0.00107388316151203,0,30,1.70532015277671e-08,0.0221629502941849,0.381609195402299,8.51331424974066e-06
"AT3G17150",0.00196878579610538,0,55,1.7724435924933e-07,0.0376903079191466,0.326599326599327,8.51331424974066e-06
"AT3G17152",0.000787514318442154,0,22,1.57897398527489e-08,0.0215834846085482,0.454545454545455,8.51331424974066e-06
"AT3G17155",0.000286368843069874,0,8,1.17674638548363e-08,0.00455270013465181,0.214285714285714,8.51331424974066e-06
"AT3G17160",0.000357961053837342,0,10,3.75026789670576e-09,0.00960651493339739,0.377777777777778,8.51331424974066e-06
"AT3G17170",0.0012528636884307,0,35,1.86967948611232e-07,0.0270898684343212,0.322689075630252,8.51331424974066e-06
"AT3G17180",0.00340063001145475,0,95,8.64194571152589e-07,0.0677911330199366,0.307054871220605,8.51331424974066e-06
"AT3G17185",0.000787514318442154,0,22,7.19843527812752e-08,0.0133938003296718,0.199134199134199,8.51331424974066e-06
"AT3G17190",0.000393757159221077,0,11,2.69993895703878e-09,0.0102936296025375,0.454545454545455,8.51331424974066e-06
"AT3G17200",0.000286368843069874,0,8,6.97043179546272e-09,0.00733635682840372,0.285714285714286,8.51331424974066e-06
"AT3G17203",0.00207617411225659,0,58,3.30691491310671e-07,0.0478279908453732,0.393224440411373,8.51331424974066e-06
"AT3G17205",0.0038659793814433,0,108,9.33349510797968e-07,0.0853991176284079,0.332121841467636,8.51331424974066e-06
"AT3G17210",0.000715922107674685,0,20,1.01322142270115e-08,0.0178721742359902,0.510526315789474,8.51331424974066e-06
"AT3G17220",7.15922107674685e-05,0,2,2.50955245703428e-10,0.00260730120133884,0,8.51331424974066e-06
"AT3G17225",0.000107388316151203,0,3,1.59788555427327e-10,0.00255349598063487,0.666666666666667,8.51331424974066e-06
"AT3G17230",0.00200458190148912,0,56,4.24540802459828e-07,0.04188486179285,0.303246753246753,8.51331424974066e-06
"AT3G17240",0.00232674684994273,0,65,2.95364941159509e-07,0.0460188576458395,0.395192307692308,8.51331424974066e-06
"AT3G17250",0.000787514318442154,0,22,8.79342397405822e-08,0.0161488584884362,0.341991341991342,8.51331424974066e-06
"AT3G17260",0.000823310423825888,0,23,6.43552417902323e-08,0.0169589125978026,0.284584980237154,8.51331424974066e-06
"AT3G17265",0.00093069873997709,0,26,3.28851409837871e-08,0.0206993961545417,0.424615384615385,8.51331424974066e-06
"AT3G17270",0.000465349369988545,0,13,5.34101936073322e-09,0.0141356805069373,0.371794871794872,8.51331424974066e-06
"AT3G17280",0.00182560137457045,0,51,6.76564370758582e-08,0.0431444514678322,0.393725490196078,8.51331424974066e-06
"AT3G17290",0.00143184421534937,0,40,1.41302970380214e-07,0.037437425778201,0.346153846153846,8.51331424974066e-06
"AT3G17300",0.000751718213058419,0,21,2.89456793835381e-08,0.0164408921293645,0.404761904761905,8.51331424974066e-06
"AT3G17310",0.00168241695303551,0,47,2.28285987292948e-07,0.0404033903750476,0.37372802960222,8.51331424974066e-06
"AT3G17320",0.000751718213058419,0,21,2.24405545778287e-08,0.0182025412393782,0.380952380952381,8.51331424974066e-06
"AT3G17330",0.000966494845360825,0,27,4.83024213340717e-08,0.0236437431525177,0.347578347578348,8.51331424974066e-06
"AT3G17340",0.00297107674684994,0,83,8.11375786911677e-07,0.0672122421248746,0.348516015280635,8.51331424974066e-06
"AT3G17350",0.00118127147766323,0,33,9.75193682819897e-08,0.0275280760174723,0.414772727272727,8.51331424974066e-06
"AT3G17360",0.00300687285223368,0,84,5.62599163995349e-07,0.0697964930527281,0.336775674125072,8.51331424974066e-06
"AT3G17365",0.000823310423825888,0,23,6.69584304823137e-08,0.0203390567740664,0.399209486166008,8.51331424974066e-06
"AT3G17370",0.000393757159221077,0,11,7.94550158263696e-09,0.0126992046595238,0.472727272727273,8.51331424974066e-06
"AT3G17380",0.00161082474226804,0,45,1.67003820483408e-07,0.0392266839845481,0.355555555555556,8.51331424974066e-06
"AT3G17390",0.000966494845360825,0,27,5.28272464464995e-08,0.0224990708156527,0.455840455840456,8.51331424974066e-06
"AT3G17400",0.000608533791523482,0,17,6.42564245977735e-09,0.0155685815860998,0.426470588235294,8.51331424974066e-06
"AT3G17410",0.00207617411225659,0,58,3.15605907497203e-07,0.0505438196471762,0.367816091954023,8.51331424974066e-06
"AT3G17420",0.00121706758304696,0,34,8.5543468019429e-08,0.0310560400606003,0.447415329768271,8.51331424974066e-06
"AT3G17430",0.000894902634593356,0,25,1.4651063238439e-07,0.0235075200361569,0.36,8.51331424974066e-06
"AT3G17440",0.00121706758304696,0,34,8.80079913056254e-08,0.0258282100771818,0.290552584670232,8.51331424974066e-06
"AT3G17450",0.00168241695303551,0,47,1.67327682411692e-07,0.0420280224371195,0.390379278445883,8.51331424974066e-06
"AT3G17460",0.000823310423825888,0,23,1.32992216883803e-08,0.0181444275373549,0.509881422924901,8.51331424974066e-06
"AT3G17465",0.000715922107674685,0,20,3.34212077444104e-08,0.0170313907287484,0.368421052631579,8.51331424974066e-06
"AT3G17470",0.00164662084765178,0,46,1.80086188840138e-07,0.03344551856821,0.354589371980676,8.51331424974066e-06
"AT3G17480",0.000644329896907216,0,18,2.46923041233159e-08,0.013186421644299,0.352941176470588,8.51331424974066e-06
"AT3G17490",0.000501145475372279,0,14,1.82948567022552e-08,0.0101352725147128,0.274725274725275,8.51331424974066e-06
"AT3G17500",0.000894902634593356,0,25,1.04683937937945e-07,0.0212015121959042,0.253333333333333,8.51331424974066e-06
"AT3G17510",0.00307846506300115,0,86,5.69796221442019e-07,0.0695153945425121,0.358413132694938,8.51331424974066e-06
"AT3G17520",0.00229095074455899,0,64,1.54067818081696e-07,0.0498778405817139,0.353670634920635,8.51331424974066e-06
"AT3G17530",0.000572737686139748,0,16,2.33446435999581e-08,0.012593146201857,0.325,8.51331424974066e-06
"AT3G17540",0.00121706758304696,0,34,3.84169705897897e-08,0.0296597167722921,0.458110516934046,8.51331424974066e-06
"AT3G17550",0.00093069873997709,0,26,4.37103082613654e-08,0.0221583594601508,0.384615384615385,8.51331424974066e-06
"AT3G17560",0.000393757159221077,0,11,4.774491668359e-09,0.0125740792097853,0.272727272727273,8.51331424974066e-06
"AT3G17570",0.00025057273768614,0,7,6.86026970950148e-09,0.00736702797824978,0.285714285714286,8.51331424974066e-06
"AT3G17580",0.00025057273768614,0,7,6.21807829383628e-09,0.00625800277521157,0.523809523809524,8.51331424974066e-06
"AT3G17590",0.000859106529209622,0,24,6.66922921052772e-08,0.0199566088175145,0.373188405797101,8.51331424974066e-06
"AT3G17600",0.000214776632302405,0,6,2.9078774966199e-09,0.00616028057725245,0.733333333333333,8.51331424974066e-06
