"","x"
"AT1G78090",2.01982473515327e-05
"AT1G78100",2.7506835955057e-09
"AT1G78110",1.46807493700534e-08
"AT1G78120",0.00168126624573588
"AT1G78130",0.00182514759061071
"AT1G78140",3.04500862477266e-12
"AT1G78150",0.0976167794978001
"AT1G78160",0.131001530911014
"AT1G78170",0.000193445051090812
"AT1G78172",0.118364767377258
"AT1G78180",2.12710015400251e-05
"AT1G78190",0.000425623091550591
"AT1G78200",3.63217555300384e-08
"AT1G78210",0.000294944395663561
"AT1G78220",0.00616261724785862
"AT1G78230",4.89198502172702e-11
"AT1G78240",0.00228392736786573
"AT1G78260",4.21105555930168e-10
"AT1G78270",5.35201743937078e-15
"AT1G78265",0
"AT1G78280",1.00312431347754e-05
"AT1G78290",0.00123268794725087
"AT1G78300",0.00362649240748719
"AT1G78310",1.0603472577371e-08
"AT1G78320",0.0450312598272893
"AT1G78330",0
"AT1G78340",0.0887963482523853
"AT1G78360",0.118026331494817
"AT1G78370",7.14288691197742e-09
"AT1G78380",5.01468750538356e-05
"AT1G78390",1.03063240642322e-09
"AT1G78400",0.502661878626678
"AT1G78410",1.78655757192388e-09
"AT1G78420",0.0386138673319414
"AT1G78430",4.34361633754097e-05
"AT1G78440",0.000102645489812717
"AT1G78450",1.58124940873261e-09
"AT1G78460",1.71584936264336e-05
"AT1G78470",0.0486636545179842
"AT1G78476",3.84267239870204e-08
"AT1G78478",0
"AT1G78480",0.000918629206304795
"AT1G78490",8.58782707405632e-07
"AT1G78500",2.50778179321756e-11
"AT1G78510",5.52674152573348e-10
"AT1G78520",0.00815260996184336
"AT1G78530",1.23040904077256e-10
"AT1G78540",3.98178272143516e-06
"AT1G78550",3.94537022679978e-05
"AT1G78560",3.51238612332786e-07
"AT1G78570",0.00363731572722112
"AT1G78580",1.72737092911675e-08
"AT1G78590",7.93259869779816e-05
"AT1G78600",3.70779278879028e-09
"AT1G78610",4.88523269713057e-05
"AT1G78620",0
"AT1G78630",2.36463967870781e-05
"AT1G78640",0.00758198029540102
"AT1G78650",0.00757158216467509
"AT1G78660",1.83824878148274e-06
"AT1G78670",0.00165259333543124
"AT1G78680",2.75413579820856e-07
"AT1G78690",0.000217361822945428
"AT1G78700",0
"AT1G78710",0.00112158301004459
"AT1G78720",1.00482827241831e-05
"AT1G78730",0.00010246281853871
"AT1G78740",0.163007353793925
"AT1G78750",3.65110117385326e-07
"AT1G78760",0.00140322605628119
"AT1G78770",9.10458624583204e-08
"AT1G78780",0.0219732420519719
"AT1G78790",0.00021743188071179
"AT1G78800",0.0311760905839488
"AT1G78810",3.82724434443658e-06
"AT1G78815",4.91081412705083e-06
"AT1G78820",1.52362539389555e-08
"AT1G78830",8.80349315187498e-06
"AT1G78840",0.000173344677162096
"AT1G78850",7.87188269438685e-06
"AT1G78860",7.89390202438822e-07
"AT1G78865",0
"AT1G78870",0.000108150312034962
"AT1G78882",0
"AT1G78880",0.0526221812773144
"AT1G78890",4.2348233952233e-07
"AT1G78895",8.38924555138817e-07
"AT1G78900",3.44932750683464e-10
"AT1G78910",3.15056823053057e-06
"AT1G78915",5.39705346406722e-10
"AT1G78920",8.63301715702993e-05
"AT1G78922",5.43313827938514e-07
"AT1G78930",0.00157163737485138
"AT1G78940",0.00590484577912607
"AT1G78950",0.00337828833775327
"AT1G78955",1.35809465877871e-08
"AT1G78960",0.031908758186231
"AT1G78970",2.0468560165707e-05
"AT1G78980",0.057041371797065
"AT1G78990",0.00407559707696674
"AT1G78995",4.57742838373941e-08
"AT1G79000",8.32441286834237e-05
"AT1G79010",0.0103650506641657
"AT1G79020",0.000149213845965128
"AT1G79030",0.000368326175736643
"AT1G79040",0.000124372579885615
"AT1G79050",4.02562194576225e-05
"AT1G79060",0.0108389627491027
"AT1G79070",7.16827101479003e-05
"AT1G79075",0
"AT1G79080",0.0164576580679115
"AT1G79090",0.0282201404369618
"AT1G79100",0.000126783463397174
"AT1G79110",1.6334969542587e-08
"AT1G79120",1.20842695138877e-07
"AT1G79130",0.126989822411242
"AT1G79150",2.41620487597509e-07
"AT1G79160",7.42451085003209e-06
"AT1G79170",3.94890863892809e-06
"AT1G79180",0
"AT1G79190",0.000894874230023318
"AT1G79200",0.000128075299299014
"AT1G79210",0.15159763080151
"AT1G79220",0.18819934043286
"AT1G79230",3.02049654234545e-05
"AT1G79245",0
"AT1G79250",4.01401307952991e-13
"AT1G79260",0.000722590422116969
"AT1G79270",2.42077414749707e-07
"AT1G79280",3.747364157155e-05
"AT1G79300",0
"AT1G79310",0.0469900373964525
"AT1G79320",0.0475980605829882
"AT1G79330",1.28746913587861e-05
"AT1G79340",0.000308111920251069
"AT1G79350",0.000238467269106273
"AT1G79360",0.0374467044300333
"AT1G79370",2.2380515775863
"AT1G79380",3.76386653472045e-12
"AT1G79390",0.182953363880847
"AT1G79400",0.000180827422507077
"AT1G79410",6.39997427795878e-06
"AT1G79420",6.28201715878818e-08
"AT1G79430",3.62587127424051e-14
"AT1G79440",2.01851775881906e-08
"AT1G79450",0.0152772191163273
"AT1G79460",1.11822854666052e-05
"AT1G79470",4.31561319903912e-08
"AT1G79480",3.65706574025695e-09
"AT1G79490",0.00347658048907584
"AT1G79500",0.00076367034328105
"AT1G79510",0.0033580584427135
"AT1G79520",0.000118315059329439
"AT1G79529",0
"AT1G79530",0.00976498944980132
"AT1G79540",0.0218681025110669
"AT1G79550",4.10446682898644e-05
"AT1G79560",9.1987722070393e-07
"AT1G79570",7.90555649476643e-08
"AT1G79580",0
"AT1G79590",4.16310578800611e-06
"AT1G79600",1.81064982849344e-06
"AT1G79610",7.77051771299197e-06
"AT1G79620",3.23189235111592e-08
"AT1G79630",1.19340816740832e-06
"AT1G79640",4.68272642040225e-09
"AT1G79650",0.00469760922634191
"AT1G79660",0.0166616543122871
"AT1G79670",0.000259899289937674
"AT1G79680",3.17938786172953e-09
"AT1G79690",0.00132712274348219
"AT1G79700",2.78245861492299e-07
"AT1G79710",0.0111165132717446
"AT1G79720",1.91934917309675e-11
"AT1G79730",1.49298890309658e-09
"AT1G79740",0.000826354801821828
"AT1G79750",4.6616293717255e-10
"AT1G79760",7.73561378810483e-05
"AT1G79770",0.0556121819434807
"AT1G79780",0.0168732588420157
"AT1G79790",0.0166391251079327
"AT1G79800",3.52679147615339e-07
"AT1G79810",5.27806847061078e-05
"AT1G79820",0.000219995039232228
"AT1G79830",2.9139370217758e-05
"AT1G79840",4.27533617989977e-11
"AT1G79850",0.000947224761560413
"AT1G79860",7.86065886331694e-06
"AT1G79870",9.14693531859422e-12
"AT1G79880",8.99813459145e-05
"AT1G79890",0.000272030834896219
"AT1G79900",0.170219838452633
"AT1G79910",0.00133825385671586
"AT1G79915",3.24417785188911e-06
"AT1G79920",0.0294583966370257
"AT1G79930",0.0583627811859172
"AT1G79940",0.00397245970104944
"AT1G79950",0.000647285973119338
"AT1G79960",0.000188479315443998
"AT1G79970",0.0173495153688277
"AT1G79980",0
"AT1G79990",2.64353753862607e-06
"AT1G80000",4.61332189145305e-09
"AT1G80010",3.20822981699303e-08
"AT1G80020",0
"AT1G80030",2.66154380768715e-14
"AT1G80040",0.0229604996970888
"AT1G80050",3.12596402326191e-09
"AT1G80060",0.00344616176172041
"AT1G80070",4.0384456830222e-06
"AT1G80080",0.000311462561694918
"AT1G80090",3.73708497777746e-05
"AT1G80100",0.000400891181932564
"AT1G80110",1.45714343055912e-05
"AT1G80120",1.00691501045722e-06
"AT1G80130",1.77936084422782e-09
"AT1G80133",0.00787196218577305
"AT1G80140",0.00710641143147061
"AT1G80150",0.0656275515419604
"AT1G80160",0.0843186240284654
"AT1G80170",0.000493018646355241
"AT1G80180",8.25504637136039e-05
"AT1G80190",6.1683639613157e-07
"AT1G80200",0.369596793396719
"AT1G80210",6.2835500143743e-06
"AT1G80220",0.259575908630291
"AT1G80230",2.56547952079524e-05
"AT1G80240",1.40768035457961e-08
"AT1G80250",0
"AT1G80245",0.0960178943267287
"AT1G80260",0.000941594646629855
"AT1G80270",0.00184804559206955
"AT1G80280",0.00116922972181286
"AT1G80290",1.12359363554243e-05
"AT1G80300",0.0177685878850267
"AT1G80310",0
"AT1G80325",0
"AT1G80320",0.000584206209317394
"AT1G80330",0.000143399498025226
"AT1G80340",2.25416652005769e-09
"AT1G80350",0.00313654274293508
"AT1G80360",0.00172542880786584
"AT1G80370",5.92711430204143e-08
"AT1G80380",3.61051205661962e-06
"AT1G80390",0.000215910154702003
"AT1G80400",0.000209016240367592
"AT1G80410",7.20400947892838e-06
"AT1G80420",0.000101850052921454
"AT1G80440",1.18156059205537e-05
"AT1G80450",9.86574357678138e-10
"AT1G80460",1.4018746924934e-06
"AT1G80470",0.178714263305516
"AT1G80480",2.93975228178869e-13
"AT1G80490",0.000413574756416852
"AT1G80500",0.000921376671888453
"AT1G80510",1.32691560854825e-09
"AT1G80520",0.102402032567318
"AT1G80530",0.00269905105153806
"AT1G80540",0.0113029810132211
"AT1G80550",0.0623535603068577
"AT1G80555",4.94192028910003e-05
"AT1G80560",8.26714126207946e-09
"AT1G80570",0.000326440029134326
"AT1G80580",1.71132652864523e-09
"AT1G80590",0.00336738597053028
"AT1G80600",1.11279148030352e-07
"AT1G80610",7.53621915111459e-14
"AT1G80620",0.00707486201854611
"AT1G80630",0.0064237899139861
"AT1G80640",4.39198768853586e-05
"AT1G80650",4.67907715067643e-05
"AT1G80660",1.92086863287095
"AT1G80670",0.000382774009714925
"AT1G80680",0.00583088145995331
"AT1G80690",1.43437343988328e-06
"AT1G80700",0.241968933220412
"AT1G80710",2.22668297330327e-08
"AT1G80720",0.00402768509662808
"AT1G80730",0.00314577684791986
"AT1G80740",1.39533362773152e-12
"AT1G80745",0.00106000899259124
"AT1G80750",0.00194547033469176
"AT1G80760",7.01365009704535e-12
"AT1G80770",2.11213391672699e-08
"AT1G80780",0.0103208511559768
"AT1G80790",0.00321312121396882
"AT1G80800",0
"AT1G80810",2.96950911500493e-05
"AT1G80820",8.55993962991386e-06
"AT1G80830",1.64760470398843e-05
"AT1G80831",0
"AT1G80840",0
"AT1G80850",2.2749426643823e-05
"AT1G80860",1.2874922689163e-07
"AT1G80865",1.08244826631627e-05
"AT1G80870",0.00522733113327314
"AT1G80880",0.000340530611134789
"AT1G80890",1.39974602098096e-06
"AT1G80900",0.0144580373602521
"AT1G80910",0.0278112442499311
"AT1G80920",1.06174382723748e-11
"AT1G80930",2.0622835247675e-05
"AT1G80940",0.000446217915764996
"AT1G80950",0.000601943130382873
"AT1G80960",1.77798214196771e-10
"AT1G80970",0.00720485656766348
"AT1G80980",0.270327046923108
"AT1G80990",0
"AT1G81001",0
"AT2G01008",0
"AT2G01010",0
"AT2G01020",0
"AT2G01023",0.234166780455238
"AT2G01022",0
"AT2G01029",0
"AT2G01037",0
"AT2G01050",2.55965787533618
"AT2G01060",0
"AT2G01070",0.00115508201887914
"AT2G01080",1.25211481147291e-08
"AT2G01090",0.00756347261813026
"AT2G01100",0.137712747449388
"AT2G01110",4.29139669671459e-08
"AT2G01120",2.71275184076931e-05
"AT2G01130",5.83150082836923e-10
"AT2G01140",2.19708433095076e-05
"AT2G01150",7.30796501828245e-06
"AT2G01170",1.23626781212149e-13
"AT2G01175",7.75863759536716e-05
"AT2G01180",7.38990805323194e-08
"AT2G01190",6.50593375371337e-07
"AT2G01200",0.000371154475706829
"AT2G01210",0.000700612390518156
"AT2G01220",1.31904347060201e-06
"AT2G01240",0.654890667349144
"AT2G01250",5.99054718632521e-05
"AT2G01260",6.83061103915256e-07
"AT2G01270",0.000128004634764179
"AT2G01275",1.12470643658943e-06
"AT2G01280",1.49470757315762e-14
"AT2G01290",2.57749306129451e-05
"AT2G01300",0.00427009936440876
"AT2G01310",0.000289887808727297
"AT2G01320",4.13022435548588e-05
"AT2G01330",0.00136574804321878
"AT2G01340",1.19574716452577e-08
"AT2G01350",5.14501953318581e-05
"AT2G01360",0.0112691820287053
"AT2G01370",0.00233016245956871
"AT2G01372",0
"AT2G01390",0.00926789466775128
"AT2G01400",0.0025618540750189
"AT2G01410",6.26812853259637e-16
"AT2G01420",7.08780687916672e-15
"AT2G01422",0
"AT2G01430",0.0109585493655622
"AT2G01440",4.38609514198527e-09
"AT2G01450",0.0169360878046692
"AT2G01460",0.000648894362248239
"AT2G01470",0.000120175782683055
"AT2G01480",1.36375896023677e-05
"AT2G01490",2.99768797602497e-05
"AT2G01500",3.49294232050018
"AT2G01505",2.71687640717205e-06
"AT2G01510",0.00102429668989827
"AT2G01520",0.0128858211455618
"AT2G01530",0.330848128133643
"AT2G01540",0.00137074307801885
"AT2G01550",0
"AT2G01554",0.0529166178834805
"AT2G01560",0.00716154466322108
"AT2G01570",1.26645154435842e-05
"AT2G01580",0.081022535774238
"AT2G01590",0.000155508337102577
"AT2G01600",2.3817527273162e-05
"AT2G01610",0.000543131511188608
"AT2G01620",0.0327489763110761
"AT2G01630",0.0075392519571876
"AT2G01640",0.00165630573273864
"AT2G01650",0.00102670786817093
"AT2G01660",7.83791864300707e-11
"AT2G01670",1.73967654847296e-08
"AT2G01680",7.01548231917573e-14
"AT2G01690",0.0021723270437205
"AT2G01710",0.0149957484505551
"AT2G01720",0.0327220499731814
"AT2G01730",3.7891068431729e-08
"AT2G01735",1.951090564594e-05
"AT2G01740",0.00533179746988949
"AT2G01750",1.6715839876865e-06
"AT2G01755",0.0300136898209447
"AT2G01760",0.000262341756199208
"AT2G01770",0
"AT2G01780",0.0295232756365339
"AT2G01790",0.0328802156119156
"AT2G01800",0.619225601732033
"AT2G01810",9.64327466553287e-17
"AT2G01818",1.34942385008834e-06
"AT2G01820",0.0043030350019024
"AT2G01830",3.57448677093662e-06
"AT2G01840",0
"AT2G01850",5.78565197113957e-08
"AT2G01860",2.87246303408135e-06
"AT2G01870",6.61241533672646e-06
"AT2G01880",0.000818438918164369
"AT2G01890",1.01400154095052e-06
"AT2G01900",1.29416266880132e-05
"AT2G01905",2.89078373313233e-11
"AT2G01910",0.000247168650024515
"AT2G01913",3.1465164033153e-06
"AT2G01918",0.000903036879048652
"AT2G01920",7.41567821779541e-14
"AT2G01930",0
"AT2G01940",0
"AT2G01950",6.04797906176019e-06
"AT2G01960",0
"AT2G01970",1.35764524841378e-08
"AT2G01973",0
"AT2G01980",4.87490615577221e-06
"AT2G01990",7.10311536278346e-07
"AT2G02000",1.50858918002969e-08
"AT2G02010",0.00566532925229857
"AT2G02020",1.30848581412487e-10
"AT2G02023",0.0219035456568717
"AT2G02026",0.562495167796714
"AT2G02030",1.71898093624316
"AT2G02040",0.00121842028708628
"AT2G02050",0.000259003696202382
"AT2G02060",1.27445517979869e-12
"AT2G02061",4.82163733276644e-17
"AT2G02070",2.60368415969388e-15
"AT2G02080",0
"AT2G02090",0.000362727474580061
"AT2G02100",0.000246500569906381
"AT2G02103",1.09155750635258
"AT2G02110",0
"AT2G02120",0.000245353326585719
"AT2G02130",1.00344556569543e-07
"AT2G02135",0
"AT2G02140",0.00961568539528103
"AT2G02147",0.296895307082585
"AT2G02148",8.20485674827583e-06
"AT2G02150",0.0552712038886264
"AT2G02160",7.49146752886521e-06
"AT2G02170",2.02279488769773e-05
"AT2G02180",4.09653510548789e-07
"AT2G02220",5.44007505845411e-05
"AT2G02230",4.24902189790515e-05
"AT2G02240",4.91980918033629e-08
"AT2G02250",0.00391136494411985
"AT2G02260",0
"AT2G02270",0
"AT2G02280",0.230187554713867
"AT2G02290",0.815927291370202
"AT2G02300",0.00330863726425769
"AT2G02310",3.67686770093077e-05
"AT2G02320",1.48928796261169e-08
"AT2G02330",0
"AT2G02340",0.0067826013320986
"AT2G02350",0.00796509654607372
"AT2G02360",6.30850683667118e-07
"AT2G02370",0.000291005574375385
"AT2G02380",0.0291832616959029
"AT2G02390",0.00201004899641096
"AT2G02400",2.56561790892975e-05
"AT2G02410",1.10906337614988e-10
"AT2G02430",0
"AT2G02440",7.95040595522516e-06
"AT2G02450",0
"AT2G02470",0.0402897417379882
"AT2G02480",0.002451171607999
"AT2G02490",0.0328185595606598
"AT2G02498",0.00133009693787373
"AT2G02500",6.64442181375249e-05
"AT2G02510",0.000260192782568321
"AT2G02515",0.196362046676273
"AT2G02520",0.00146408119242228
"AT2G02540",0.000147499138574719
"AT2G02550",3.42002146084752
"AT2G02560",0.000324439404778759
"AT2G02570",0.0231692734057456
"AT2G02580",0.00210800569081653
"AT2G02590",4.42843280850511e-11
"AT2G02610",0.031755205270179
"AT2G02620",0.00472214232758768
"AT2G02630",0.205210015856079
"AT2G02640",0.0897956225074653
"AT2G02650",4.38511735887838e-08
"AT2G02660",8.37145608849299e-05
"AT2G02670",0
"AT2G02680",0.00013319998940868
"AT2G02690",0.00455595264469751
"AT2G02700",1.83702171959372e-05
"AT2G02710",7.47359832607136e-08
"AT2G02720",0.114673169522186
"AT2G02730",0.00393138598316706
"AT2G02740",3.00966786576352e-09
"AT2G02750",0.224006979161472
"AT2G02741",0
"AT2G02760",0.000167489349104299
"AT2G02770",0.00332534442893452
"AT2G02780",0.00426729673681408
"AT2G02790",0.000465325802695665
"AT2G02800",0.445423265458405
"AT2G02795",1.49690646694988
"AT2G02810",5.20282526803354e-05
"AT2G02820",0
"AT2G02830",0
"AT2G02835",0.000805784082259146
"AT2G02840",0.00487662124798081
"AT2G02850",0.00118761491787992
"AT2G02860",7.96176102636754e-07
"AT2G02870",0.00791860245247009
"AT2G02880",0.00152455560311135
"AT2G02890",5.49195849900228e-07
"AT2G02900",0
"AT2G02910",5.34903365675183e-05
"AT2G02930",0.154729361420299
"AT2G02950",0.000102049300283859
"AT2G02955",0.00528896007253022
"AT2G02960",8.64864889799303e-07
"AT2G02970",0.000367602900853875
"AT2G02980",2.13807491508638e-08
"AT2G02990",3.51034294128421e-07
"AT2G03000",3.69682311565663e-10
"AT2G03010",3.54789672107152e-10
"AT2G03020",0.228799858737372
"AT2G03050",2.5521703587286e-06
"AT2G03060",0.0115982166140169
"AT2G03070",3.16243944020146e-05
"AT2G03080",0
"AT2G03090",1.75185380717901e-06
"AT2G03110",0.0749688709487647
"AT2G03120",0.0331779065350531
"AT2G03130",0.000393329420940771
"AT2G03140",4.55316268301876e-06
"AT2G03150",0.00194420114776445
"AT2G03160",3.095122493819
"AT2G03170",0.0310058125796968
"AT2G03190",0.132265419933103
"AT2G03200",0.0750377965210318
"AT2G03210",0.010518563348375
"AT2G03220",6.97513364716128e-05
"AT2G03230",0.000885260631767888
"AT2G03240",0.00534382754686707
"AT2G03250",9.33782835420269e-05
"AT2G03260",0.000153181285756028
"AT2G03270",0.00909760439558012
"AT2G03280",0.0179291123563328
"AT2G03290",0.701213126097152
"AT2G03300",0.628350512209435
"AT2G03310",0.0016248402802852
"AT2G03320",0.143652610782507
"AT2G03330",0.000352379455708374
"AT2G03340",0
"AT2G03350",2.56590822991195e-09
"AT2G03360",0.00275549956083945
"AT2G03370",0.00070811028599883
"AT2G03380",0.00275228570084307
"AT2G03390",0.00014113198806559
"AT2G03410",1.46985492593832e-10
"AT2G03420",3.45640245476914e-07
"AT2G03430",0.0495219176080596
"AT2G03440",2.60856575470097e-06
"AT2G03445",0
"AT2G03450",0.000383033779854094
"AT2G03460",0.000177997375760407
"AT2G03470",2.80474906848919e-05
"AT2G03480",3.72891586375067e-06
"AT2G03490",0
"AT2G03500",0
"AT2G03505",0.0198196931262397
"AT2G03510",7.02614839854229e-05
"AT2G03520",2.75316038910752e-06
"AT2G03530",0.000104185764055042
"AT2G03540",0
"AT2G03550",5.67269921536023e-05
"AT2G03560",1.73540766601919e-09
"AT2G03565",0.065389165498213
"AT2G03570",0.759622243606936
"AT2G03580",3.83893942799228e-12
"AT2G03590",0.0052517249021061
"AT2G03600",1.31391263365389e-05
"AT2G03610",5.82089996874211e-05
"AT2G03620",0.00126834414015621
"AT2G03630",0.00154910812149645
"AT2G03640",7.5916179304072e-05
"AT2G03650",0
"AT2G03660",0
"AT2G03667",0.00417643091621829
"AT2G03670",0.00556492010761292
"AT2G03680",1.31911208835098e-06
"AT2G03690",0.000709702849708335
"AT2G03700",0
"AT2G03710",9.16015955259095e-08
"AT2G03720",0.00209074296309346
"AT2G03730",0.0172407808301753
"AT2G03740",1.60420283471754e-07
"AT2G03750",0.00142426259951589
"AT2G03760",0.00159035716011165
"AT2G03770",6.21366389407876e-05
"AT2G03780",0.0030146245659794
"AT2G03800",0.00366632433300053
"AT2G03810",1.54439955242944e-07
"AT2G03820",0.00116579226497286
"AT2G03821",7.41070711033697e-11
"AT2G03830",5.50914251248386e-05
"AT2G03840",0.00114828137542145
"AT2G03850",0.103686691812739
"AT2G03860",0
"AT2G03870",0.00342156851658173
"AT2G03880",0.0176551232581244
"AT2G03890",0.0174902769927392
"AT2G03900",0
"AT2G03910",0
"AT2G03913",0.0704169815171991
"AT2G03915",0
"AT2G03920",0
"AT2G03930",4.82163733276644e-17
"AT2G03932",0.000523492787833637
"AT2G03931",0.000487398434172283
"AT2G03933",0.0483025281694175
"AT2G03934",0
"AT2G03936",0.0688934830576041
"AT2G03937",0.11988067884922
"AT2G03935",0
"AT2G03940",0
"AT2G03950",0
"AT2G03955",0.207817133138888
"AT2G03958",0
"AT2G03960",0
"AT2G03970",0
"AT2G03972",0
"AT2G03980",1.09753759086574e-09
"AT2G03990",0
"AT2G04010",0
"AT2G04020",0.0188042220453798
"AT2G04025",0.00071886748724955
"AT2G04030",9.58690972521865e-12
"AT2G04032",9.29487749864921e-07
"AT2G04035",0
"AT2G04034",0.0519615900312807
"AT2G04042",0
"AT2G04031",0.960568879456945
"AT2G04037",1.23990213819153
"AT2G04041",0.647434870714775
"AT2G04043",0
"AT2G04045",0.334172084111209
"AT2G04046",0.0923605826421189
"AT2G04047",0
"AT2G04036",0
"AT2G04038",0.00151764397077218
"AT2G04039",0.0195666363668584
"AT2G04040",0.0740791786303401
"AT2G04050",5.28629530225417e-05
"AT2G04060",1.99947638886553e-08
"AT2G04063",0.0467154219149988
"AT2G04070",5.31882307707773e-06
"AT2G04080",7.21663433350448e-05
"AT2G04090",0.159144765014436
"AT2G04100",0.00289539503608409
"AT2G04110",0
"AT2G04115",0.359217442426184
"AT2G04130",0
"AT2G04135",0
"AT2G04150",0
"AT2G04160",0
"AT2G04170",0.000858596010272215
"AT2G04180",0
"AT2G04190",1.02217168542731e-10
"AT2G04200",0
"AT2G04220",0.0213539154026826
"AT2G04230",0.000109339248299411
"AT2G04235",0.00084524919593396
"AT2G04240",1.14279353467312e-05
"AT2G04260",0
"AT2G04270",1.63482801551086e-08
"AT2G04280",0.0564045069033682
"AT2G04290",0
"AT2G04300",0
"AT2G04305",0.0238930439056458
"AT2G04310",0
"AT2G04340",0.000152245261854328
"AT2G04350",4.83649456561395e-06
"AT2G04360",1.01642955038049e-09
"AT2G04378",0.0188991334805455
"AT2G04380",2.10537567024211e-06
"AT2G04390",0.0287245957774764
"AT2G04395",0.0640891545648844
"AT2G04400",2.1700932935026e-08
"AT2G04410",0.00920521137984381
"AT2G04420",1.13992006139495e-05
"AT2G04425",7.20875848438551e-06
"AT2G04430",9.51186937193821e-05
"AT2G04440",0.0002024142590111
"AT2G04450",0.0521206594413353
"AT2G04460",0
"AT2G04470",0
"AT2G04480",0.000273296148183288
"AT2G04490",0
"AT2G04495",0.0480992709786908
"AT2G04500",0.00274625118510081
"AT2G04510",0
"AT2G04515",5.38260560917815e-06
"AT2G04520",0.044338981575426
"AT2G04530",0.000280302130837596
"AT2G04540",9.87194716083405e-07
"AT2G04550",0.000338260035253961
"AT2G04560",5.71166941714055e-05
"AT2G04570",1.37692885863005e-06
"AT2G04580",0
"AT2G04590",0
"AT2G04600",0
"AT2G04610",0
"AT2G04620",0.00574330654086719
"AT2G04622",0.084077890478803
"AT2G04625",0
"AT2G04630",8.32498080315457e-06
"AT2G04650",5.40869632807713e-06
"AT2G04660",9.27467183696112e-05
"AT2G04675",0.21142900517602
"AT2G04680",5.7228506278681e-05
"AT2G04690",3.10151669090715e-06
"AT2G04700",4.70277701177587e-05
"AT2G04720",0
"AT2G04730",0
"AT2G04740",6.77285889946157e-06
"AT2G04750",0.0895658008939451
"AT2G04760",0
"AT2G04780",7.03544395471889e-09
"AT2G04790",2.72013558161145e-09
"AT2G04795",0.00087877929044947
"AT2G04800",0.76449039659018
"AT2G04810",2.31597878354015
"AT2G04820",0
"AT2G04840",0.000136369857143954
"AT2G04842",2.12807852178441e-05
"AT2G04845",1.02841752633006e-05
"AT2G04850",1.55101227680813e-05
"AT2G04852",0
"AT2G04860",0.00332108345441702
"AT2G04865",8.81226083279857e-05
"AT2G04870",0.677060964988106
"AT2G04880",0.00258026788770125
"AT2G04890",3.42792330751784e-05
"AT2G04900",1.02958671784941e-05
"AT2G04910",0.87561853013764
"AT2G04920",0.00410097251359132
"AT2G04930",3.94292768051007e-11
"AT2G04940",1.59010053442332e-05
"AT2G04990",0
"AT2G05020",0
"AT2G05025",0
"AT2G05030",0
"AT2G05040",0
"AT2G05060",3.70135862834338e-07
"AT2G05070",0.0396834959805445
"AT2G05080",0
"AT2G05084",0
"AT2G05087",0
"AT2G05090",0
"AT2G05100",0.000613982512497909
"AT2G05110",0
"AT2G05115",0
"AT2G05117",1.21983258979569
"AT2G05120",8.33110411217294e-05
"AT2G05130",0
"AT2G05133",0
"AT2G05140",0.307636015618526
"AT2G05150",0
"AT2G05160",4.82163733276644e-17
"AT2G05170",0.000658441870919924
"AT2G05171",0
"AT2G05180",0.115762972024719
"AT2G05185",0.604089640972432
"AT2G05200",0
"AT2G05210",0.0412408621731278
"AT2G05220",0.206404166827074
"AT2G05230",0.225750185057
"AT2G05260",0.00120156692043328
"AT2G05270",0.000278798830326867
"AT2G05280",0
"AT2G05290",0
"AT2G05294",0.000349510288583453
"AT2G05300",0
"AT2G05310",0.0693725374153911
"AT2G05320",0.0525344147623435
"AT2G05330",0.0799734790179008
"AT2G05335",0.565979323853833
"AT2G05340",0
"AT2G05350",2.22963914343078e-06
"AT2G05360",4.53469303208658e-07
"AT2G05370",0.0285930828754525
"AT2G05380",4.04501240976075e-05
"AT2G05390",0
"AT2G05400",0.00272672621188214
"AT2G05410",0.518589314497561
"AT2G05420",0.0398878813577642
"AT2G05430",0.299817622753071
"AT2G05435",0
"AT2G05440",0.0470613403212425
"AT2G05441",0
"AT2G05500",0
"AT2G05510",0.210926374903464
"AT2G05518",0
"AT2G05520",1.32817639578634e-05
"AT2G05530",1.61510761924656e-05
"AT2G05540",0.14102641073125
"AT2G05550",0
"AT2G05567",0
"AT2G05570",0
"AT2G05580",1.39441196717512e-05
"AT2G05590",1.72129430125589e-05
"AT2G05600",1.69962715980349e-12
"AT2G05610",0
"AT2G05620",0.00348491078447411
"AT2G05630",1.59220998231635e-05
"AT2G05632",7.19547599478972e-06
"AT2G05635",0.000158554679287213
"AT2G05640",0
"AT2G05642",6.09011521967907e-09
"AT2G05645",0.00203307929506723
"AT2G05660",0
"AT2G05670",0
"AT2G05680",0
"AT2G05690",0
"AT2G05700",0
"AT2G05710",7.56652730605629e-09
"AT2G05715",0
"AT2G05720",0.0351604799542561
"AT2G05750",0
"AT2G05752",0.119200849374014
"AT2G05755",0.0019958903835373
"AT2G05753",0.0030255618402049
"AT2G05760",0.000310576312632409
"AT2G05770",0
"AT2G05780",0
"AT2G05786",3.63254924209816e-11
"AT2G05790",5.41637218507178e-08
"AT2G05800",0
"AT2G05801",0
"AT2G05803",0
"AT2G05810",4.25413061870191e-13
"AT2G05812",0
"AT2G05820",0
"AT2G05830",1.33680846779802e-07
"AT2G05840",0.012718412328241
"AT2G05845",0
"AT2G05850",0.146958194985018
"AT2G05900",0.0084721670935736
"AT2G05910",0.000412331542000817
"AT2G05914",0
"AT2G05915",0.000126710544019385
"AT2G05920",2.53913778896347e-06
