"","aerial","carpel","dark","flower","leaf","light","pollen","RAM","receptacle","root","SAM"
"AT3G54870",0.865714285714286,0.13,0.488571428571429,0.496666666666667,1.71291666666667,1.03088888888889,0.7,1.02666666666667,0.808888888888889,0.965714285714286,1.09
"AT5G42410",0.03,0,0.154285714285714,0,1.09041666666667,0.584888888888889,0.35,0.36,0.0477777777777778,0.00714285714285714,0.0125
"AT5G23780",0.565714285714286,0.495,0.631428571428571,0.506666666666667,1.72416666666667,1.504,0.645,1.09333333333333,0.795555555555556,0.77,0.71
"AT1G26700",1.25857142857143,0.045,0.17,0.176666666666667,1.4575,0.780222222222222,0.185,0.806666666666667,0.465555555555556,0.565714285714286,0.48
"AT5G15030",0,0,0,0,1.01625,0.778222222222222,0,0,0,0,0
"AT4G16807",1.09571428571429,0.8,0.74,0.403333333333333,2.26375,1.98644444444444,1.715,0.94,1.44222222222222,1.69714285714286,1.79
"AT3G14580",1.45285714285714,1.37,0.918571428571429,1.2,2.45333333333333,2.33733333333333,0.785,1.47666666666667,1.61888888888889,1.85428571428571,1.7175
"AT3G23330",1.79285714285714,1.305,1.54571428571429,1.60666666666667,2.85541666666667,2.79911111111111,1.98,1.99666666666667,1.94666666666667,2.03142857142857,1.88
"AT2G22180",0.00571428571428571,0,0.00571428571428571,0,1.01083333333333,0.752888888888889,0.02,0,0,0,0
"AT2G21220",0.9,1.635,1.15285714285714,0.963333333333333,2.04416666666667,1.57755555555556,0.71,0.9,1.02666666666667,0.977142857142857,1.1925
"AT1G73360",0.662857142857143,0.765,0.61,0.586666666666667,1.93,1.91844444444444,0.77,0.793333333333333,1.02666666666667,1.13285714285714,1.33
"AT5G03790",0.437142857142857,0.34,0.872857142857143,0.44,1.78916666666667,1.60533333333333,1.505,1.30333333333333,0.516666666666667,0.41,0.57
"AT1G08960",6.14571428571429,4.71,4.92142857142857,4.87666666666667,6.68625,6.25422222222222,6.285,5.38333333333333,5.72333333333333,5.9,6.38
"AT4G33020",0.732857142857143,0.09,0.658571428571429,0.873333333333333,1.64375,1.24888888888889,0.565,1.09666666666667,0.554444444444444,0.602857142857143,0.6175
"AT3G05790",0.174285714285714,0.185,0.137142857142857,0.0766666666666667,1.33375,1.31644444444444,0.285,0.146666666666667,0.395555555555556,0.465714285714286,0.5975
"AT3G61111",0.108571428571429,0.295,0,0,1.04333333333333,0.659111111111111,0,0,0.0377777777777778,0.0485714285714286,0.085
"AT3G10880",1.87428571428571,0.84,1.26285714285714,2.34333333333333,2.69791666666667,2.45844444444444,0.67,0.883333333333333,1.64222222222222,1.97142857142857,2.5275
"AT4G20040",0.795714285714286,0.4,0.292857142857143,0.386666666666667,1.635,1.21933333333333,0.375,0.716666666666667,0.833333333333333,1.01142857142857,0.96
"AT1G02813",0.0571428571428571,0,0.0428571428571429,0.0666666666666667,1.11708333333333,0.608,0.05,0.42,0.247777777777778,0.318571428571429,0.2425
"AT3G06600",0.972857142857143,0.57,0.621428571428571,0.753333333333333,1.9275,1.85911111111111,0.65,1.03,1.00333333333333,1.15714285714286,1.1875
"AT2G37560",1.30142857142857,0.915,0.884285714285714,1.01666666666667,2.73458333333333,2.46688888888889,1.415,1.15666666666667,2.16888888888889,2.66571428571429,2.6475
"AT4G19920",1.67285714285714,0.11,0.674285714285714,0.33,1.8675,1.00866666666667,1.105,1.24666666666667,0.834444444444444,0.868571428571429,1.2325
"AT3G50230",0.801428571428571,0.07,0.652857142857143,0.866666666666667,1.60875,0.854,0.63,1.10333333333333,0.623333333333333,0.7,0.6325
"AT1G26795",0,0,0,0,0.958333333333333,0.559333333333333,0,0,0,0,0
"AT3G01900",0.642857142857143,0.035,0.591428571428571,0.46,1.46583333333333,0.807777777777778,1.015,0.996666666666667,0.321111111111111,0.315714285714286,0.215
"AT3G18630",1.02571428571429,0.555,1.08142857142857,0.91,2.42125,2.06933333333333,1.525,1.92666666666667,1.68111111111111,1.88142857142857,1.8975
"AT2G38430",0.97,0.78,1.06,0.636666666666667,2.67125,2.46088888888889,1.68,2.19,1.99555555555556,2.1,2.4925
"AT5G16770",2.43285714285714,0.345,1.00142857142857,0.63,2.5625,1.41288888888889,2.015,2.16,1.57444444444444,1.89,1.99
"AT1G79330",1.21,0.345,0.758571428571429,0.913333333333333,2.03916666666667,1.63044444444444,0.97,1.9,1.00222222222222,1.17285714285714,1.075
"AT1G53660",0.818571428571429,0.075,0.487142857142857,0.22,1.61708333333333,0.927555555555556,0.955,1.11,0.684444444444444,0.76,0.995
"AT3G23140",0,0,0,0,0.940416666666667,0.522666666666667,0,0,0,0,0
"AT3G59430",3.37,2.995,2.6,2.91666666666667,4.235,4.22022222222222,3.01,3.26,3.34666666666667,3.61714285714286,3.5575
"AT2G48150",0.357142857142857,0.175,0.172857142857143,0,1.27791666666667,0.908,0.385,0.48,0.453333333333333,0.478571428571429,0.4025
"AT2G03370",0.717142857142857,0.075,0.351428571428571,0.45,1.59125,0.828222222222222,0.515,1.15,0.791111111111111,1.00571428571429,0.9275
"AT3G59200",1.13857142857143,0.22,0.51,0.453333333333333,1.75,1.15933333333333,0.635,1.18333333333333,0.9,1.02857142857143,1.1425
"AT3G62610",0.174285714285714,0.035,0.148571428571429,0.103333333333333,1.13166666666667,0.795111111111111,0.345,0.283333333333333,0.167777777777778,0.21,0.165
"AT3G57580",1.90428571428571,1.655,1.91285714285714,1.65,3.39416666666667,3.00244444444444,2.325,3.29666666666667,2.73111111111111,2.66571428571429,2.96
"AT3G11040",2.88,2.005,2.90857142857143,2.39333333333333,4.40333333333333,4.33511111111111,3.95,4.35333333333333,3.57,3.42857142857143,3.6675
"AT4G15200",0.0171428571428571,0.06,0,0,1.09291666666667,0.950666666666667,0,0,0.192222222222222,0.247142857142857,0.4325
"AT1G62950",1.59714285714286,1.37,1.32857142857143,1.54666666666667,2.62333333333333,2.42822222222222,1.39,1.6,1.75,1.86857142857143,2.2125
"AT4G39600",1.24428571428571,1.1,1.15428571428571,1.06666666666667,2.44083333333333,2.12377777777778,1.375,1.84666666666667,1.69222222222222,1.71571428571429,1.955
"AT2G33290",4.77285714285714,3.97,3.91857142857143,5.35666666666667,5.35916666666667,5.33844444444444,3.415,4.03666666666667,4.35555555555556,4.39142857142857,4.115
"AT5G03250",1.08285714285714,0.95,0.798571428571428,1.20666666666667,2.01291666666667,1.85111111111111,0.54,0.95,1.14444444444444,1.27428571428571,1.295
"AT2G19010",0,0,0,0,0.921666666666667,0.501333333333333,0,0,0,0,0
"AT2G27535",0.0885714285714286,0,0.131428571428571,0.206666666666667,1.02291666666667,0.548666666666667,0.15,0.263333333333333,0.0544444444444444,0.07,0
"AT4G03500",3.54714285714286,2.53,2.19428571428571,2.37666666666667,4.19416666666667,3.35177777777778,2.09,3.91,4.10555555555556,4.11285714285714,3.2425
"AT3G11825",0,0,0,0,0.919166666666667,0.490222222222222,0,0,0,0,0
"AT4G36770",0.827142857142857,0.5,0.788571428571429,0.833333333333333,1.74208333333333,1.50466666666667,1.08,0.686666666666667,0.747777777777778,0.724285714285714,0.8825
"AT5G23930",0.915714285714286,0.56,0.722857142857143,0.926666666666667,1.74625,1.28577777777778,0.67,0.86,0.86,0.914285714285714,1.025
"AT2G19020",0,0,0,0,0.92375,0.546,0,0,0,0,0
"AT4G39470",7.99142857142857,6.595,6.38571428571429,8.09666666666667,8.40708333333333,8.07977777777778,7.485,3.56666666666667,7.24222222222222,7.93285714285714,8.26
"AT3G06830",0.218571428571429,0.175,0.204285714285714,0.22,1.13541666666667,0.8,0.125,0.316666666666667,0.188888888888889,0.168571428571429,0.235
"AT2G41450",0.935714285714286,0.48,0.641428571428571,0.956666666666667,1.81375,1.47266666666667,0.685,0.443333333333333,0.984444444444444,1.19,1.3975
"AT4G22790",2.19857142857143,1.2,1.44714285714286,1.67666666666667,3.21166666666667,2.84355555555556,1.615,2.46666666666667,2.83222222222222,3.00428571428571,2.9275
"AT1G26330",0.895714285714286,0.405,0.712857142857143,0.716666666666667,1.9175,1.63022222222222,1.175,0.676666666666667,1.11888888888889,1.35285714285714,1.485
"AT3G42860",2.90428571428571,1.035,2.54714285714286,2.99,3.80833333333333,3.34244444444444,2.785,3.74333333333333,2.83,3.02428571428571,3.1325
