"","EdgeCount","degree_in","degree_out","BetweennessCentrality","eigenvector_centrality","ClusteringCoefficient","pagerank"
"AT1G02550",0.00200458190148912,0,56,9.17498377639357e-08,0.0410236935467867,0.413636363636364,8.51331424974066e-06
"AT1G02560",0.00121706758304696,0,34,9.07266360089648e-08,0.029534311199325,0.406417112299465,8.51331424974066e-06
"AT1G02570",0.00153923253150057,0,43,7.75399670365847e-08,0.0355440603706937,0.400885935769657,8.51331424974066e-06
"AT1G02575",0.00132445589919817,0,37,4.41533714841827e-08,0.0323258921199005,0.391891891891892,8.51331424974066e-06
"AT1G02580",0.00211197021764032,0,59,3.7226599402387e-07,0.0463871633985707,0.338398597311514,8.51331424974066e-06
"AT1G02590",0.000286368843069874,0,8,9.35291122127503e-09,0.00754288782860795,0.285714285714286,8.51331424974066e-06
"AT1G02610",0.00182560137457045,0,51,2.11971819715663e-07,0.0406938588363555,0.362352941176471,8.51331424974066e-06
"AT1G02620",0.000572737686139748,0,16,7.24539497993414e-09,0.0158436231372968,0.525,8.51331424974066e-06
"AT1G02630",0.00232674684994273,0,65,1.38900358366595e-07,0.0498031445045475,0.387980769230769,8.51331424974066e-06
"AT1G02640",0.00576317296678121,0,161,2.88004065522475e-06,0.101102019698658,0.310947204968944,8.51331424974066e-06
"AT1G02650",0.00196878579610538,0,55,9.79888168375843e-08,0.0405387366088329,0.414814814814815,8.51331424974066e-06
"AT1G02660",0.00300687285223368,0,84,5.17426249669868e-07,0.0612421562880171,0.335628227194492,8.51331424974066e-06
"AT1G02670",0.00214776632302406,0,60,1.89042677350619e-07,0.0456130781402109,0.343502824858757,8.51331424974066e-06
"AT1G02680",0.00121706758304696,0,34,6.35201596141031e-08,0.0273323358582374,0.370766488413547,8.51331424974066e-06
"AT1G02681",0.000823310423825888,0,23,2.91947175747109e-08,0.0181851457305964,0.395256916996047,8.51331424974066e-06
"AT1G02690",0.000966494845360825,0,27,7.69932940841952e-08,0.0221243299804758,0.37037037037037,8.51331424974066e-06
"AT1G02700",0.00178980526918671,0,50,8.83294015854033e-08,0.0352527472070802,0.355102040816327,8.51331424974066e-06
"AT1G02710",0.000608533791523482,0,17,5.8313295115743e-09,0.0110441046161412,0.25,8.51331424974066e-06
"AT1G02720",0.00246993127147766,0,69,4.67962547468344e-07,0.055676538351457,0.367433930093777,8.51331424974066e-06
"AT1G02730",0.00232674684994273,0,65,2.22394084741875e-07,0.0521434309358735,0.370673076923077,8.51331424974066e-06
"AT1G02740",0.00246993127147766,0,69,3.82567973932539e-07,0.0585150622044334,0.333759590792839,8.51331424974066e-06
"AT1G02750",0.0014676403207331,0,41,1.50546855599007e-07,0.0335232687052872,0.346341463414634,8.51331424974066e-06
"AT1G02770",0.00139604810996564,0,39,1.84012813604355e-07,0.0326531374491619,0.330634278002699,8.51331424974066e-06
"AT1G02780",0.0013602520045819,0,38,7.22569851952015e-08,0.035495985822702,0.476529160739687,8.51331424974066e-06
"AT1G02790",0.00225515463917526,0,63,5.07050749817841e-07,0.0433390817465339,0.291858678955453,8.51331424974066e-06
"AT1G02800",0.00315005727376861,0,88,4.98336023280607e-07,0.0581963154581223,0.318965517241379,8.51331424974066e-06
"AT1G02810",0.00425973654066438,0,119,8.10365300727902e-07,0.0721324168585449,0.309500071214927,8.51331424974066e-06
